(Filename, System, Human) = (n,k,l,observed_overlap, baseline, i-measure, normalized_i-measure))
(D30026.NYT19981124.0340, C, A) = (396, 7, 9, 2, 0.1590909090909091, 12.571428571428571, 0.3111111111111111)
(D30026.NYT19981124.0340, D, C) = (396, 7, 7, 5, 0.12373737373737374, 40.40816326530612, 1.0)
(D30026.NYT19981124.0340, D, H) = (396, 7, 8, 2, 0.1414141414141414, 14.142857142857144, 0.35000000000000003)
(D30026.NYT19981124.0340, D, A) = (396, 7, 9, 2, 0.1590909090909091, 12.571428571428571, 0.3111111111111111)
(D30026.NYT19981124.0340, H, C) = (396, 8, 7, 2, 0.1414141414141414, 14.142857142857144, 0.35000000000000003)
(D30026.NYT19981124.0340, H, D) = (396, 8, 7, 2, 0.1414141414141414, 14.142857142857144, 0.35000000000000003)
(D30026.NYT19981124.0340, H, A) = (396, 8, 9, 3, 0.18181818181818182, 16.5, 0.4083333333333333)
(D30026.NYT19981124.0340, A, C) = (396, 9, 7, 2, 0.1590909090909091, 12.571428571428571, 0.3111111111111111)
(D30026.NYT19981124.0340, A, D) = (396, 9, 7, 2, 0.1590909090909091, 12.571428571428571, 0.3111111111111111)
(D30026.NYT19981124.0340, A, H) = (396, 9, 8, 3, 0.18181818181818182, 16.5, 0.4083333333333333)
(D30059.APW19981122.0610, G, B) = (307, 9, 7, 0, 0.20521172638436483, 0.0, 0.0)
(D30059.APW19981122.0610, G, F) = (307, 9, 7, 1, 0.20521172638436483, 4.873015873015873, 0.22222222222222218)
(D30059.APW19981122.0610, G, H) = (307, 9, 8, 1, 0.23452768729641693, 4.263888888888889, 0.19444444444444445)
(D30059.APW19981122.0610, B, G) = (307, 7, 9, 0, 0.20521172638436483, 0.0, 0.0)
(D30059.APW19981122.0610, B, F) = (307, 7, 7, 0, 0.15960912052117263, 0.0, 0.0)
(D30059.APW19981122.0610, B, H) = (307, 7, 8, 4, 0.18241042345276873, 21.92857142857143, 1.0)
(D30059.APW19981122.0610, F, G) = (307, 7, 9, 1, 0.20521172638436483, 4.873015873015873, 0.22222222222222218)
(D30059.APW19981122.0610, F, B) = (307, 7, 7, 0, 0.15960912052117263, 0.0, 0.0)
(D30059.APW19981122.0610, F, H) = (307, 7, 8, 0, 0.18241042345276873, 0.0, 0.0)
(D30059.APW19981122.0610, H, G) = (307, 8, 9, 1, 0.23452768729641693, 4.263888888888889, 0.19444444444444445)
(D30059.APW19981122.0610, H, B) = (307, 8, 7, 4, 0.18241042345276873, 21.92857142857143, 1.0)
(D30059.APW19981122.0610, H, F) = (307, 8, 7, 0, 0.18241042345276873, 0.0, 0.0)
(D30024.NYT19981104.0516, C, G) = (353, 9, 9, 1, 0.22946175637393768, 4.3580246913580245, 0.25925925925925924)
(D30024.NYT19981104.0516, C, D) = (353, 9, 7, 1, 0.17847025495750707, 5.603174603174604, 0.33333333333333337)
(D30024.NYT19981104.0516, C, A) = (353, 9, 6, 2, 0.1529745042492918, 13.074074074074073, 0.7777777777777777)
(D30024.NYT19981104.0516, G, C) = (353, 9, 9, 1, 0.22946175637393768, 4.3580246913580245, 0.25925925925925924)
(D30024.NYT19981104.0516, G, D) = (353, 9, 7, 0, 0.17847025495750707, 0.0, 0.0)
(D30024.NYT19981104.0516, G, A) = (353, 9, 6, 0, 0.1529745042492918, 0.0, 0.0)
(D30024.NYT19981104.0516, D, C) = (353, 7, 9, 1, 0.17847025495750707, 5.603174603174604, 0.33333333333333337)
(D30024.NYT19981104.0516, D, G) = (353, 7, 9, 0, 0.17847025495750707, 0.0, 0.0)
(D30024.NYT19981104.0516, D, A) = (353, 7, 6, 2, 0.11898016997167139, 16.80952380952381, 1.0)
(D30024.NYT19981104.0516, A, C) = (353, 6, 9, 2, 0.1529745042492918, 13.074074074074073, 0.7777777777777777)
(D30024.NYT19981104.0516, A, G) = (353, 6, 9, 0, 0.1529745042492918, 0.0, 0.0)
(D30024.NYT19981104.0516, A, D) = (353, 6, 7, 2, 0.11898016997167139, 16.80952380952381, 1.0)
(D30017.APW19981221.0189, G, B) = (85, 9, 10, 3, 1.0588235294117647, 2.8333333333333335, 0.5)
(D30017.APW19981221.0189, G, F) = (85, 9, 10, 3, 1.0588235294117647, 2.8333333333333335, 0.5)
(D30017.APW19981221.0189, G, A) = (85, 9, 9, 3, 0.9529411764705882, 3.1481481481481484, 0.5555555555555556)
(D30017.APW19981221.0189, B, G) = (85, 10, 9, 3, 1.0588235294117647, 2.8333333333333335, 0.5)
(D30017.APW19981221.0189, B, F) = (85, 10, 10, 6, 1.1764705882352942, 5.1, 0.8999999999999999)
(D30017.APW19981221.0189, B, A) = (85, 10, 9, 5, 1.0588235294117647, 4.722222222222222, 0.8333333333333333)
(D30017.APW19981221.0189, F, G) = (85, 10, 9, 3, 1.0588235294117647, 2.8333333333333335, 0.5)
(D30017.APW19981221.0189, F, B) = (85, 10, 10, 6, 1.1764705882352942, 5.1, 0.8999999999999999)
(D30017.APW19981221.0189, F, A) = (85, 10, 9, 6, 1.0588235294117647, 5.666666666666667, 1.0)
(D30017.APW19981221.0189, A, G) = (85, 9, 9, 3, 0.9529411764705882, 3.1481481481481484, 0.5555555555555556)
(D30017.APW19981221.0189, A, B) = (85, 9, 10, 5, 1.0588235294117647, 4.722222222222222, 0.8333333333333333)
(D30017.APW19981221.0189, A, F) = (85, 9, 10, 6, 1.0588235294117647, 5.666666666666667, 1.0)
(D30040.APW19981119.1227, E, G) = (114, 8, 9, 2, 0.631578947368421, 3.166666666666667, 0.33333333333333337)
(D30040.APW19981119.1227, E, H) = (114, 8, 8, 3, 0.5614035087719298, 5.34375, 0.5625)
(D30040.APW19981119.1227, E, A) = (114, 8, 6, 2, 0.42105263157894735, 4.75, 0.5)
(D30040.APW19981119.1227, G, E) = (114, 9, 8, 2, 0.631578947368421, 3.166666666666667, 0.33333333333333337)
(D30040.APW19981119.1227, G, H) = (114, 9, 8, 4, 0.631578947368421, 6.333333333333334, 0.6666666666666667)
(D30040.APW19981119.1227, G, A) = (114, 9, 6, 3, 0.47368421052631576, 6.333333333333334, 0.6666666666666667)
(D30040.APW19981119.1227, H, E) = (114, 8, 8, 3, 0.5614035087719298, 5.34375, 0.5625)
(D30040.APW19981119.1227, H, G) = (114, 8, 9, 4, 0.631578947368421, 6.333333333333334, 0.6666666666666667)
(D30040.APW19981119.1227, H, A) = (114, 8, 6, 4, 0.42105263157894735, 9.5, 1.0)
(D30040.APW19981119.1227, A, E) = (114, 6, 8, 2, 0.42105263157894735, 4.75, 0.5)
(D30040.APW19981119.1227, A, G) = (114, 6, 9, 3, 0.47368421052631576, 6.333333333333334, 0.6666666666666667)
(D30040.APW19981119.1227, A, H) = (114, 6, 8, 4, 0.42105263157894735, 9.5, 1.0)
(D30007.APW19981002.0522, E, B) = (163, 9, 10, 2, 0.5521472392638037, 3.6222222222222222, 0.27999999999999997)
(D30007.APW19981002.0522, E, D) = (163, 9, 7, 4, 0.38650306748466257, 10.34920634920635, 0.8)
(D30007.APW19981002.0522, E, A) = (163, 9, 7, 5, 0.38650306748466257, 12.936507936507937, 1.0)
(D30007.APW19981002.0522, B, E) = (163, 10, 9, 2, 0.5521472392638037, 3.6222222222222222, 0.27999999999999997)
(D30007.APW19981002.0522, B, D) = (163, 10, 7, 1, 0.4294478527607362, 2.3285714285714283, 0.17999999999999997)
(D30007.APW19981002.0522, B, A) = (163, 10, 7, 1, 0.4294478527607362, 2.3285714285714283, 0.17999999999999997)
(D30007.APW19981002.0522, D, E) = (163, 7, 9, 4, 0.38650306748466257, 10.34920634920635, 0.8)
(D30007.APW19981002.0522, D, B) = (163, 7, 10, 1, 0.4294478527607362, 2.3285714285714283, 0.17999999999999997)
(D30007.APW19981002.0522, D, A) = (163, 7, 7, 3, 0.3006134969325153, 9.979591836734695, 0.7714285714285715)
(D30007.APW19981002.0522, A, E) = (163, 7, 9, 5, 0.38650306748466257, 12.936507936507937, 1.0)
(D30007.APW19981002.0522, A, B) = (163, 7, 10, 1, 0.4294478527607362, 2.3285714285714283, 0.17999999999999997)
(D30007.APW19981002.0522, A, D) = (163, 7, 7, 3, 0.3006134969325153, 9.979591836734695, 0.7714285714285715)
(D30011.APW19981006.0251, E, B) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30011.APW19981006.0251, E, F) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30011.APW19981006.0251, E, A) = (266, 8, 8, 4, 0.24060150375939848, 16.625, 1.0)
(D30011.APW19981006.0251, B, E) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30011.APW19981006.0251, B, F) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30011.APW19981006.0251, B, A) = (266, 8, 8, 2, 0.24060150375939848, 8.3125, 0.5)
(D30011.APW19981006.0251, F, E) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30011.APW19981006.0251, F, B) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30011.APW19981006.0251, F, A) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30011.APW19981006.0251, A, E) = (266, 8, 8, 4, 0.24060150375939848, 16.625, 1.0)
(D30011.APW19981006.0251, A, B) = (266, 8, 8, 2, 0.24060150375939848, 8.3125, 0.5)
(D30011.APW19981006.0251, A, F) = (266, 8, 8, 3, 0.24060150375939848, 12.46875, 0.75)
(D30056.APW19981209.1423, E, G) = (147, 8, 8, 2, 0.43537414965986393, 4.59375, 0.5)
(D30056.APW19981209.1423, E, B) = (147, 8, 7, 1, 0.38095238095238093, 2.625, 0.2857142857142857)
(D30056.APW19981209.1423, E, H) = (147, 8, 8, 4, 0.43537414965986393, 9.1875, 1.0)
(D30056.APW19981209.1423, G, E) = (147, 8, 8, 2, 0.43537414965986393, 4.59375, 0.5)
(D30056.APW19981209.1423, G, B) = (147, 8, 7, 2, 0.38095238095238093, 5.25, 0.5714285714285714)
(D30056.APW19981209.1423, G, H) = (147, 8, 8, 4, 0.43537414965986393, 9.1875, 1.0)
(D30056.APW19981209.1423, B, E) = (147, 7, 8, 1, 0.38095238095238093, 2.625, 0.2857142857142857)
(D30056.APW19981209.1423, B, G) = (147, 7, 8, 2, 0.38095238095238093, 5.25, 0.5714285714285714)
(D30056.APW19981209.1423, B, H) = (147, 7, 8, 2, 0.38095238095238093, 5.25, 0.5714285714285714)
(D30056.APW19981209.1423, H, E) = (147, 8, 8, 4, 0.43537414965986393, 9.1875, 1.0)
(D30056.APW19981209.1423, H, G) = (147, 8, 8, 4, 0.43537414965986393, 9.1875, 1.0)
(D30056.APW19981209.1423, H, B) = (147, 8, 7, 2, 0.38095238095238093, 5.25, 0.5714285714285714)
(D30011.APW19981005.0484, E, B) = (111, 8, 7, 3, 0.5045045045045045, 5.946428571428572, 0.6)
(D30011.APW19981005.0484, E, F) = (111, 8, 7, 1, 0.5045045045045045, 1.9821428571428574, 0.2)
(D30011.APW19981005.0484, E, A) = (111, 8, 7, 5, 0.5045045045045045, 9.910714285714286, 1.0)
(D30011.APW19981005.0484, B, E) = (111, 7, 8, 3, 0.5045045045045045, 5.946428571428572, 0.6)
(D30011.APW19981005.0484, B, F) = (111, 7, 7, 2, 0.44144144144144143, 4.530612244897959, 0.45714285714285713)
(D30011.APW19981005.0484, B, A) = (111, 7, 7, 3, 0.44144144144144143, 6.795918367346939, 0.6857142857142857)
(D30011.APW19981005.0484, F, E) = (111, 7, 8, 1, 0.5045045045045045, 1.9821428571428574, 0.2)
(D30011.APW19981005.0484, F, B) = (111, 7, 7, 2, 0.44144144144144143, 4.530612244897959, 0.45714285714285713)
(D30011.APW19981005.0484, F, A) = (111, 7, 7, 1, 0.44144144144144143, 2.2653061224489797, 0.22857142857142856)
(D30011.APW19981005.0484, A, E) = (111, 7, 8, 5, 0.5045045045045045, 9.910714285714286, 1.0)
(D30011.APW19981005.0484, A, B) = (111, 7, 7, 3, 0.44144144144144143, 6.795918367346939, 0.6857142857142857)
(D30011.APW19981005.0484, A, F) = (111, 7, 7, 1, 0.44144144144144143, 2.2653061224489797, 0.22857142857142856)
(D30044.APW19981117.0530, C, G) = (139, 9, 9, 1, 0.5827338129496403, 1.7160493827160492, 0.18518518518518515)
(D30044.APW19981117.0530, C, B) = (139, 9, 10, 2, 0.6474820143884892, 3.088888888888889, 0.3333333333333333)
(D30044.APW19981117.0530, C, D) = (139, 9, 6, 2, 0.38848920863309355, 5.148148148148148, 0.5555555555555555)
(D30044.APW19981117.0530, G, C) = (139, 9, 9, 1, 0.5827338129496403, 1.7160493827160492, 0.18518518518518515)
(D30044.APW19981117.0530, G, B) = (139, 9, 10, 2, 0.6474820143884892, 3.088888888888889, 0.3333333333333333)
(D30044.APW19981117.0530, G, D) = (139, 9, 6, 2, 0.38848920863309355, 5.148148148148148, 0.5555555555555555)
(D30044.APW19981117.0530, B, C) = (139, 10, 9, 2, 0.6474820143884892, 3.088888888888889, 0.3333333333333333)
(D30044.APW19981117.0530, B, G) = (139, 10, 9, 2, 0.6474820143884892, 3.088888888888889, 0.3333333333333333)
(D30044.APW19981117.0530, B, D) = (139, 10, 6, 4, 0.4316546762589928, 9.266666666666667, 1.0)
(D30044.APW19981117.0530, D, C) = (139, 6, 9, 2, 0.38848920863309355, 5.148148148148148, 0.5555555555555555)
(D30044.APW19981117.0530, D, G) = (139, 6, 9, 2, 0.38848920863309355, 5.148148148148148, 0.5555555555555555)
(D30044.APW19981117.0530, D, B) = (139, 6, 10, 4, 0.4316546762589928, 9.266666666666667, 1.0)
(D30059.APW19981121.0482, G, B) = (276, 9, 9, 1, 0.29347826086956524, 3.407407407407407, 0.345679012345679)
(D30059.APW19981121.0482, G, F) = (276, 9, 7, 0, 0.22826086956521738, 0.0, 0.0)
(D30059.APW19981121.0482, G, H) = (276, 9, 8, 1, 0.2608695652173913, 3.8333333333333335, 0.38888888888888895)
(D30059.APW19981121.0482, B, G) = (276, 9, 9, 1, 0.29347826086956524, 3.407407407407407, 0.345679012345679)
(D30059.APW19981121.0482, B, F) = (276, 9, 7, 1, 0.22826086956521738, 4.380952380952381, 0.44444444444444453)
(D30059.APW19981121.0482, B, H) = (276, 9, 8, 1, 0.2608695652173913, 3.8333333333333335, 0.38888888888888895)
(D30059.APW19981121.0482, F, G) = (276, 7, 9, 0, 0.22826086956521738, 0.0, 0.0)
(D30059.APW19981121.0482, F, B) = (276, 7, 9, 1, 0.22826086956521738, 4.380952380952381, 0.44444444444444453)
(D30059.APW19981121.0482, F, H) = (276, 7, 8, 2, 0.2028985507246377, 9.857142857142856, 1.0)
(D30059.APW19981121.0482, H, G) = (276, 8, 9, 1, 0.2608695652173913, 3.8333333333333335, 0.38888888888888895)
(D30059.APW19981121.0482, H, B) = (276, 8, 9, 1, 0.2608695652173913, 3.8333333333333335, 0.38888888888888895)
(D30059.APW19981121.0482, H, F) = (276, 8, 7, 2, 0.2028985507246377, 9.857142857142856, 1.0)
(D31013.NYT19981104.0623, C, G) = (314, 8, 9, 2, 0.22929936305732485, 8.722222222222221, 0.2857142857142857)
(D31013.NYT19981104.0623, C, D) = (314, 8, 9, 7, 0.22929936305732485, 30.52777777777778, 1.0)
(D31013.NYT19981104.0623, C, H) = (314, 8, 9, 4, 0.22929936305732485, 17.444444444444443, 0.5714285714285714)
(D31013.NYT19981104.0623, G, C) = (314, 9, 8, 2, 0.22929936305732485, 8.722222222222221, 0.2857142857142857)
(D31013.NYT19981104.0623, G, D) = (314, 9, 9, 4, 0.25796178343949044, 15.506172839506172, 0.5079365079365079)
(D31013.NYT19981104.0623, G, H) = (314, 9, 9, 2, 0.25796178343949044, 7.753086419753086, 0.25396825396825395)
(D31013.NYT19981104.0623, D, C) = (314, 9, 8, 7, 0.22929936305732485, 30.52777777777778, 1.0)
(D31013.NYT19981104.0623, D, G) = (314, 9, 9, 4, 0.25796178343949044, 15.506172839506172, 0.5079365079365079)
(D31013.NYT19981104.0623, D, H) = (314, 9, 9, 4, 0.25796178343949044, 15.506172839506172, 0.5079365079365079)
(D31013.NYT19981104.0623, H, C) = (314, 9, 8, 4, 0.22929936305732485, 17.444444444444443, 0.5714285714285714)
(D31013.NYT19981104.0623, H, G) = (314, 9, 9, 2, 0.25796178343949044, 7.753086419753086, 0.25396825396825395)
(D31013.NYT19981104.0623, H, D) = (314, 9, 9, 4, 0.25796178343949044, 15.506172839506172, 0.5079365079365079)
(D31022.APW19981031.0551, E, C) = (324, 10, 8, 4, 0.24691358024691357, 16.2, 1.0)
(D31022.APW19981031.0551, E, G) = (324, 10, 12, 4, 0.37037037037037035, 10.8, 0.6666666666666667)
(D31022.APW19981031.0551, E, F) = (324, 10, 9, 2, 0.2777777777777778, 7.199999999999999, 0.4444444444444444)
(D31022.APW19981031.0551, C, E) = (324, 8, 10, 4, 0.24691358024691357, 16.2, 1.0)
(D31022.APW19981031.0551, C, G) = (324, 8, 12, 2, 0.2962962962962963, 6.75, 0.4166666666666667)
(D31022.APW19981031.0551, C, F) = (324, 8, 9, 2, 0.2222222222222222, 9.0, 0.5555555555555556)
(D31022.APW19981031.0551, G, E) = (324, 12, 10, 4, 0.37037037037037035, 10.8, 0.6666666666666667)
(D31022.APW19981031.0551, G, C) = (324, 12, 8, 2, 0.2962962962962963, 6.75, 0.4166666666666667)
(D31022.APW19981031.0551, G, F) = (324, 12, 9, 2, 0.3333333333333333, 6.0, 0.3703703703703704)
(D31022.APW19981031.0551, F, E) = (324, 9, 10, 2, 0.2777777777777778, 7.199999999999999, 0.4444444444444444)
(D31022.APW19981031.0551, F, C) = (324, 9, 8, 2, 0.2222222222222222, 9.0, 0.5555555555555556)
(D31022.APW19981031.0551, F, G) = (324, 9, 12, 2, 0.3333333333333333, 6.0, 0.3703703703703704)
(D30011.APW19981004.0281, E, B) = (129, 7, 9, 0, 0.4883720930232558, 0.0, 0.0)
(D30011.APW19981004.0281, E, F) = (129, 7, 9, 1, 0.4883720930232558, 2.047619047619048, 1.0)
(D30011.APW19981004.0281, E, A) = (129, 7, 8, 0, 0.43410852713178294, 0.0, 0.0)
(D30011.APW19981004.0281, B, E) = (129, 9, 7, 0, 0.4883720930232558, 0.0, 0.0)
(D30011.APW19981004.0281, B, F) = (129, 9, 9, 1, 0.627906976744186, 1.5925925925925926, 0.7777777777777777)
(D30011.APW19981004.0281, B, A) = (129, 9, 8, 0, 0.5581395348837209, 0.0, 0.0)
(D30011.APW19981004.0281, F, E) = (129, 9, 7, 1, 0.4883720930232558, 2.047619047619048, 1.0)
(D30011.APW19981004.0281, F, B) = (129, 9, 9, 1, 0.627906976744186, 1.5925925925925926, 0.7777777777777777)
(D30011.APW19981004.0281, F, A) = (129, 9, 8, 0, 0.5581395348837209, 0.0, 0.0)
(D30011.APW19981004.0281, A, E) = (129, 8, 7, 0, 0.43410852713178294, 0.0, 0.0)
(D30011.APW19981004.0281, A, B) = (129, 8, 9, 0, 0.5581395348837209, 0.0, 0.0)
(D30011.APW19981004.0281, A, F) = (129, 8, 9, 0, 0.5581395348837209, 0.0, 0.0)
(D30006.APW19981018.0888, C, B) = (184, 8, 10, 3, 0.43478260869565216, 6.9, 0.7000000000000002)
(D30006.APW19981018.0888, C, H) = (184, 8, 10, 2, 0.43478260869565216, 4.6000000000000005, 0.4666666666666668)
(D30006.APW19981018.0888, C, A) = (184, 8, 7, 3, 0.30434782608695654, 9.857142857142856, 1.0)
(D30006.APW19981018.0888, B, C) = (184, 10, 8, 3, 0.43478260869565216, 6.9, 0.7000000000000002)
(D30006.APW19981018.0888, B, H) = (184, 10, 10, 1, 0.5434782608695652, 1.84, 0.1866666666666667)
(D30006.APW19981018.0888, B, A) = (184, 10, 7, 1, 0.3804347826086957, 2.6285714285714286, 0.2666666666666667)
(D30006.APW19981018.0888, H, C) = (184, 10, 8, 2, 0.43478260869565216, 4.6000000000000005, 0.4666666666666668)
(D30006.APW19981018.0888, H, B) = (184, 10, 10, 1, 0.5434782608695652, 1.84, 0.1866666666666667)
(D30006.APW19981018.0888, H, A) = (184, 10, 7, 1, 0.3804347826086957, 2.6285714285714286, 0.2666666666666667)
(D30006.APW19981018.0888, A, C) = (184, 7, 8, 3, 0.30434782608695654, 9.857142857142856, 1.0)
(D30006.APW19981018.0888, A, B) = (184, 7, 10, 1, 0.3804347826086957, 2.6285714285714286, 0.2666666666666667)
(D30006.APW19981018.0888, A, H) = (184, 7, 10, 1, 0.3804347826086957, 2.6285714285714286, 0.2666666666666667)
(D30040.APW19981205.0220, E, G) = (88, 8, 9, 3, 0.8181818181818182, 3.6666666666666665, 0.42857142857142855)
(D30040.APW19981205.0220, E, H) = (88, 8, 9, 7, 0.8181818181818182, 8.555555555555555, 1.0)
(D30040.APW19981205.0220, E, A) = (88, 8, 8, 4, 0.7272727272727273, 5.5, 0.6428571428571429)
(D30040.APW19981205.0220, G, E) = (88, 9, 8, 3, 0.8181818181818182, 3.6666666666666665, 0.42857142857142855)
(D30040.APW19981205.0220, G, H) = (88, 9, 9, 3, 0.9204545454545454, 3.2592592592592595, 0.380952380952381)
(D30040.APW19981205.0220, G, A) = (88, 9, 8, 2, 0.8181818181818182, 2.444444444444444, 0.2857142857142857)
(D30040.APW19981205.0220, H, E) = (88, 9, 8, 7, 0.8181818181818182, 8.555555555555555, 1.0)
(D30040.APW19981205.0220, H, G) = (88, 9, 9, 3, 0.9204545454545454, 3.2592592592592595, 0.380952380952381)
(D30040.APW19981205.0220, H, A) = (88, 9, 8, 4, 0.8181818181818182, 4.888888888888888, 0.5714285714285714)
(D30040.APW19981205.0220, A, E) = (88, 8, 8, 4, 0.7272727272727273, 5.5, 0.6428571428571429)
(D30040.APW19981205.0220, A, G) = (88, 8, 9, 2, 0.8181818181818182, 2.444444444444444, 0.2857142857142857)
(D30040.APW19981205.0220, A, H) = (88, 8, 9, 4, 0.8181818181818182, 4.888888888888888, 0.5714285714285714)
(D30006.NYT19981006.0396, C, B) = (322, 8, 9, 2, 0.2236024844720497, 8.944444444444445, 0.5)
(D30006.NYT19981006.0396, C, H) = (322, 8, 11, 1, 0.2732919254658385, 3.6590909090909087, 0.20454545454545453)
(D30006.NYT19981006.0396, C, A) = (322, 8, 8, 2, 0.19875776397515527, 10.0625, 0.5625)
(D30006.NYT19981006.0396, B, C) = (322, 9, 8, 2, 0.2236024844720497, 8.944444444444445, 0.5)
(D30006.NYT19981006.0396, B, H) = (322, 9, 11, 3, 0.30745341614906835, 9.757575757575756, 0.5454545454545453)
(D30006.NYT19981006.0396, B, A) = (322, 9, 8, 4, 0.2236024844720497, 17.88888888888889, 1.0)
(D30006.NYT19981006.0396, H, C) = (322, 11, 8, 1, 0.2732919254658385, 3.6590909090909087, 0.20454545454545453)
(D30006.NYT19981006.0396, H, B) = (322, 11, 9, 3, 0.30745341614906835, 9.757575757575756, 0.5454545454545453)
(D30006.NYT19981006.0396, H, A) = (322, 11, 8, 4, 0.2732919254658385, 14.636363636363635, 0.8181818181818181)
(D30006.NYT19981006.0396, A, C) = (322, 8, 8, 2, 0.19875776397515527, 10.0625, 0.5625)
(D30006.NYT19981006.0396, A, B) = (322, 8, 9, 4, 0.2236024844720497, 17.88888888888889, 1.0)
(D30006.NYT19981006.0396, A, H) = (322, 8, 11, 4, 0.2732919254658385, 14.636363636363635, 0.8181818181818181)
(D30044.APW19981116.0221, C, G) = (45, 8, 9, 4, 1.6, 2.5, 1.0)
(D30044.APW19981116.0221, C, B) = (45, 8, 8, 3, 1.4222222222222223, 2.109375, 0.84375)
(D30044.APW19981116.0221, C, D) = (45, 8, 9, 3, 1.6, 1.875, 0.75)
(D30044.APW19981116.0221, G, C) = (45, 9, 8, 4, 1.6, 2.5, 1.0)
(D30044.APW19981116.0221, G, B) = (45, 9, 8, 3, 1.6, 1.875, 0.75)
(D30044.APW19981116.0221, G, D) = (45, 9, 9, 4, 1.8, 2.2222222222222223, 0.888888888888889)
(D30044.APW19981116.0221, B, C) = (45, 8, 8, 3, 1.4222222222222223, 2.109375, 0.84375)
(D30044.APW19981116.0221, B, G) = (45, 8, 9, 3, 1.6, 1.875, 0.75)
(D30044.APW19981116.0221, B, D) = (45, 8, 9, 4, 1.6, 2.5, 1.0)
(D30044.APW19981116.0221, D, C) = (45, 9, 8, 3, 1.6, 1.875, 0.75)
(D30044.APW19981116.0221, D, G) = (45, 9, 9, 4, 1.8, 2.2222222222222223, 0.888888888888889)
(D30044.APW19981116.0221, D, B) = (45, 9, 8, 4, 1.6, 2.5, 1.0)
(D30051.APW19981116.0231, B, F) = (198, 7, 8, 5, 0.2828282828282828, 17.67857142857143, 0.9375000000000001)
(D30051.APW19981116.0231, B, D) = (198, 7, 9, 6, 0.3181818181818182, 18.857142857142858, 1.0)
(D30051.APW19981116.0231, B, H) = (198, 7, 9, 1, 0.3181818181818182, 3.142857142857143, 0.16666666666666666)
(D30051.APW19981116.0231, F, B) = (198, 8, 7, 5, 0.2828282828282828, 17.67857142857143, 0.9375000000000001)
(D30051.APW19981116.0231, F, D) = (198, 8, 9, 5, 0.36363636363636365, 13.75, 0.7291666666666666)
(D30051.APW19981116.0231, F, H) = (198, 8, 9, 2, 0.36363636363636365, 5.5, 0.2916666666666667)
(D30051.APW19981116.0231, D, B) = (198, 9, 7, 6, 0.3181818181818182, 18.857142857142858, 1.0)
(D30051.APW19981116.0231, D, F) = (198, 9, 8, 5, 0.36363636363636365, 13.75, 0.7291666666666666)
(D30051.APW19981116.0231, D, H) = (198, 9, 9, 3, 0.4090909090909091, 7.333333333333333, 0.38888888888888884)
(D30051.APW19981116.0231, H, B) = (198, 9, 7, 1, 0.3181818181818182, 3.142857142857143, 0.16666666666666666)
(D30051.APW19981116.0231, H, F) = (198, 9, 8, 2, 0.36363636363636365, 5.5, 0.2916666666666667)
(D30051.APW19981116.0231, H, D) = (198, 9, 9, 3, 0.4090909090909091, 7.333333333333333, 0.38888888888888884)
(D30059.APW19981120.1237, G, B) = (99, 9, 7, 1, 0.6363636363636364, 1.5714285714285714, 0.38095238095238093)
(D30059.APW19981120.1237, G, F) = (99, 9, 8, 3, 0.7272727272727273, 4.125, 1.0)
(D30059.APW19981120.1237, G, H) = (99, 9, 8, 1, 0.7272727272727273, 1.375, 0.3333333333333333)
(D30059.APW19981120.1237, B, G) = (99, 7, 9, 1, 0.6363636363636364, 1.5714285714285714, 0.38095238095238093)
(D30059.APW19981120.1237, B, F) = (99, 7, 8, 0, 0.5656565656565656, 0.0, 0.0)
(D30059.APW19981120.1237, B, H) = (99, 7, 8, 1, 0.5656565656565656, 1.767857142857143, 0.4285714285714286)
(D30059.APW19981120.1237, F, G) = (99, 8, 9, 3, 0.7272727272727273, 4.125, 1.0)
(D30059.APW19981120.1237, F, B) = (99, 8, 7, 0, 0.5656565656565656, 0.0, 0.0)
(D30059.APW19981120.1237, F, H) = (99, 8, 8, 1, 0.6464646464646465, 1.5468749999999998, 0.37499999999999994)
(D30059.APW19981120.1237, H, G) = (99, 8, 9, 1, 0.7272727272727273, 1.375, 0.3333333333333333)
(D30059.APW19981120.1237, H, B) = (99, 8, 7, 1, 0.5656565656565656, 1.767857142857143, 0.4285714285714286)
(D30059.APW19981120.1237, H, F) = (99, 8, 8, 1, 0.6464646464646465, 1.5468749999999998, 0.37499999999999994)
(D30036.APW19981012.0267, F, D) = (202, 9, 9, 4, 0.400990099009901, 9.975308641975309, 0.6666666666666667)
(D30036.APW19981012.0267, F, H) = (202, 9, 8, 3, 0.3564356435643564, 8.416666666666668, 0.5625000000000001)
(D30036.APW19981012.0267, F, A) = (202, 9, 9, 3, 0.400990099009901, 7.481481481481481, 0.5)
(D30036.APW19981012.0267, D, F) = (202, 9, 9, 4, 0.400990099009901, 9.975308641975309, 0.6666666666666667)
